reporter_iso,partner_iso,quarter_t,export_usd,import_usd,bilateral_tariff
KOR,JPN,2008Q4,,,
KOR,JPN,2009Q1,,,
KOR,JPN,2009Q2,,,
KOR,JPN,2009Q3,,,
KOR,JPN,2009Q4,,,
KOR,JPN,2010Q1,320.9330086889813,213.9550306818704,
KOR,JPN,2010Q2,325.38584781496877,216.92380113645075,
KOR,JPN,2010Q3,329.75141956299376,219.83438522729023,
KOR,JPN,2010Q4,334.02972393305606,222.6867829543886,
KOR,JPN,2011Q1,378.18846582438846,252.12617660718217,
KOR,JPN,2011Q2,409.24765604854747,272.8325413152795,
KOR,JPN,2011Q3,360.74959511208,240.50068235404842,
KOR,JPN,2011Q4,232.6942830149842,155.13059972348992,
KOR,JPN,2012Q1,111.08519653744042,74.05777870732481,
KOR,JPN,2012Q2,72.82778431617362,48.55264732710725,
KOR,JPN,2012Q3,70.37129388936637,46.91493430989135,
KOR,JPN,2012Q4,103.71572525701959,69.14463965567666,
KOR,JPN,2013Q1,190.17937484924096,126.78666769347251,
KOR,JPN,2013Q2,269.21404320973534,179.47581437288363,
KOR,JPN,2013Q3,293.227334180247,195.48457333970646,
KOR,JPN,2013Q4,262.21924776077685,174.81294459393757,
KOR,JPN,2014Q1,221.3701441072476,147.580830375216,
KOR,JPN,2014Q2,209.7888280910338,139.8602163085029,
KOR,JPN,2014Q3,201.8493419918923,134.5671929666437,
KOR,JPN,2014Q4,197.55168580982627,131.70176034963742,
KOR,JPN,2015Q1,187.06463347478712,124.71002237929133,
KOR,JPN,2015Q2,177.39258810016145,118.26179634939899,
KOR,JPN,2015Q3,181.8689773126871,121.24588698505431,
KOR,JPN,2015Q4,200.49380111236405,133.66229428625547,
KOR,JPN,2016Q1,259.24269140904653,172.82738370584502,
KOR,JPN,2016Q2,301.5754611404909,201.04853601770174,
KOR,JPN,2016Q3,273.2463848657226,182.16307615592905,
KOR,JPN,2016Q4,174.2554625847397,116.17100412052423,
KOR,JPN,2017Q1,76.16853782617,50.78076860165402,
KOR,JPN,2017Q2,46.84567693477311,31.231850291146657,
KOR,JPN,2017Q3,48.65106955430201,32.435540844747266,
KOR,JPN,2017Q4,81.58471568475488,54.391840262452206,
KOR,JPN,2018Q1,243.88769660883463,162.59292745886796,
KOR,JPN,2018Q2,423.7993710944338,282.53235283877257,
KOR,JPN,2018Q3,467.19833724280124,311.46471268995174,
KOR,JPN,2018Q4,374.08459505393057,249.3900070124073,
KOR,JPN,2019Q1,284.7587833723919,189.84116075209477,
KOR,JPN,2019Q2,267.6361511069008,178.42663558942968,
KOR,JPN,2019Q3,216.62368386725393,144.41773741866746,
KOR,JPN,2019Q4,131.72138165345314,87.8144662398081,
KOR,JPN,2020Q1,60.62836881871226,40.41799296739828,
KOR,JPN,2020Q2,38.79032914268646,25.859448631320447,
KOR,JPN,2020Q3,36.23098016198492,24.153227831960976,
KOR,JPN,2020Q4,52.95032187661673,35.299330569319864,
KOR,JPN,2021Q1,77.97566887373432,51.98287672758943,
KOR,JPN,2021Q2,102.29989182385361,68.19913809574336,
KOR,JPN,2021Q3,132.39211147506103,88.26063068407711,
KOR,JPN,2021Q4,168.2523278273511,112.16735449258977,
KOR,JPN,2022Q1,322.33534782092465,214.89004913956433,
KOR,JPN,2022Q2,493.1113114643431,328.7417884290344,
KOR,JPN,2022Q3,517.3604818217118,344.9083696447342,
KOR,JPN,2022Q4,395.0828588930199,263.3897927866674,
KOR,JPN,2023Q1,274.0042841874965,182.67041031233657,
KOR,JPN,2023Q2,242.49285731249802,161.6627321875185,
KOR,JPN,2023Q3,197.0067865625042,131.33866093759025,
KOR,JPN,2023Q4,137.5460719374987,91.69819656255459,
KOR,JPN,2024Q1,,,
KOR,JPN,2024Q2,,,
KOR,JPN,2024Q3,,,
KOR,JPN,2024Q4,,,
KOR,AUS,2005Q1,,,
KOR,AUS,2005Q2,,,
KOR,AUS,2005Q3,,,
KOR,AUS,2005Q4,,,
KOR,AUS,2006Q1,,,
KOR,AUS,2006Q2,,,
KOR,AUS,2006Q3,,,
KOR,AUS,2006Q4,,,
KOR,AUS,2007Q1,,,
KOR,AUS,2007Q2,,,
KOR,AUS,2007Q3,,,
KOR,AUS,2007Q4,,,
KOR,AUS,2008Q1,,,
KOR,AUS,2008Q2,,,
KOR,AUS,2008Q3,,,
KOR,AUS,2008Q4,,,
KOR,AUS,2009Q1,,,
KOR,AUS,2009Q2,,,
KOR,AUS,2009Q3,,,
KOR,AUS,2009Q4,,,
KOR,AUS,2010Q1,169.0158694530068,112.67693650223048,
KOR,AUS,2010Q2,170.54186575501134,113.69447750371747,
KOR,AUS,2010Q3,172.04799815100228,114.69877050074348,
KOR,AUS,2010Q4,173.53426664097958,115.68981549330857,
KOR,AUS,2011Q1,183.74408468087938,122.49687987255038,
KOR,AUS,2011Q2,191.09019488416834,127.39471113281331,
KOR,AUS,2011Q3,181.03555510164483,120.69141563013136,
KOR,AUS,2011Q4,153.5801653333076,102.38699336450497,
KOR,AUS,2012Q1,119.08343339223006,79.38831299161222,
KOR,AUS,2012Q2,100.33433519984897,66.8886150086438,
KOR,AUS,2012Q3,98.36795090380951,65.57765100851566,
KOR,AUS,2012Q4,113.18428050411148,75.45542099122827,
KOR,AUS,2013Q1,140.5679996286251,93.711678263262,
KOR,AUS,2013Q2,158.84331611133302,105.89557979523897,
KOR,AUS,2013Q3,161.38765824135317,107.59195076598826,
KOR,AUS,2013Q4,148.20102601868894,98.80079117551077,
KOR,AUS,2014Q1,131.2497466279292,87.49974939493177,
KOR,AUS,2014Q2,123.54552592342134,82.36354779835688,
KOR,AUS,2014Q3,119.62788964774609,79.7518992017126,
KOR,AUS,2014Q4,119.49683780090345,79.66480360499872,
KOR,AUS,2015Q1,112.1660496476079,74.77792400269823,
KOR,AUS,2015Q2,105.5932427255866,70.39626653121195,
KOR,AUS,2015Q3,114.7435965389891,76.49667126425629,
KOR,AUS,2015Q4,139.61711108781628,93.0791382018333,
KOR,AUS,2016Q1,227.37555775235523,151.5853661637775,
KOR,AUS,2016Q2,300.2335076465547,200.15788453416235,
KOR,AUS,2016Q3,272.13647494709994,181.42625918519252,
KOR,AUS,2016Q4,143.08445965399005,95.39049011686757,
KOR,AUS,2017Q1,32.235564191362755,21.490393141885306,
KOR,AUS,2017Q2,17.09164917605267,11.394430893556546,
KOR,AUS,2017Q3,17.24554249234552,11.497018875835693,
KOR,AUS,2017Q4,32.69724414023949,21.79815708872229,
KOR,AUS,2018Q1,163.83852905708954,109.22582851348488,
KOR,AUS,2018Q2,319.1093506870948,212.7398045837731,
KOR,AUS,2018Q3,352.33791081500294,234.8919880351441,
KOR,AUS,2018Q4,263.52420944081223,175.6823788675979,
KOR,AUS,2019Q1,149.9415551425236,99.96019240134137,
KOR,AUS,2019Q2,115.51015365118838,77.00584392471592,
KOR,AUS,2019Q3,114.91679925433255,76.61032576168736,
KOR,AUS,2019Q4,148.1614919519552,98.77363791225525,
KOR,AUS,2020Q1,230.5084573142003,153.67234124238666,
KOR,AUS,2020Q2,296.03590819140663,197.3581646452376,
KOR,AUS,2020Q3,296.5187254386028,197.68041170142715,
KOR,AUS,2020Q4,231.95690905578977,154.6390824109485,
KOR,AUS,2021Q1,169.32113146342,112.88192292220174,
KOR,AUS,2021Q2,148.98076278465305,99.32181255351134,
KOR,AUS,2021Q3,124.14981566061851,82.76744481565584,
KOR,AUS,2021Q4,94.82829009130819,63.21881970863069,
KOR,AUS,2022Q1,62.01662756863516,41.3437381020849,
KOR,AUS,2022Q2,43.23204478949265,28.820642138077346,
KOR,AUS,2022Q3,46.232708610429654,30.820952017997115,
KOR,AUS,2022Q4,71.01861903144254,47.34466774184057,
KOR,AUS,2023Q1,140.47772862360944,93.6504811228524,
KOR,AUS,2023Q2,225.16205793071003,150.106474319683,
KOR,AUS,2023Q3,287.45966465355013,191.63799659841516,
KOR,AUS,2023Q4,327.37054879213065,218.24504795904977,
KOR,AUS,2024Q1,,,
KOR,AUS,2024Q2,,,
KOR,AUS,2024Q3,,,
KOR,AUS,2024Q4,,,
KOR,SGP,2005Q1,,,
KOR,SGP,2005Q2,,,
KOR,SGP,2005Q3,,,
KOR,SGP,2005Q4,,,
KOR,SGP,2006Q1,,,
KOR,SGP,2006Q2,,,
KOR,SGP,2006Q3,,,
KOR,SGP,2006Q4,,,
KOR,SGP,2007Q1,,,
KOR,SGP,2007Q2,,,
KOR,SGP,2007Q3,,,
KOR,SGP,2007Q4,,,
KOR,SGP,2008Q1,,,
KOR,SGP,2008Q2,,,
KOR,SGP,2008Q3,,,
KOR,SGP,2008Q4,,,
KOR,SGP,2009Q1,,,
KOR,SGP,2009Q2,,,
KOR,SGP,2009Q3,,,
KOR,SGP,2009Q4,,,
KOR,SGP,2010Q1,18.163457037488612,12.11001954060786,
KOR,SGP,2010Q2,47.879511729147694,31.920449234346442,
KOR,SGP,2010Q3,67.69052734582954,45.12771484686928,
KOR,SGP,2010Q4,77.59650388753417,51.731816378176404,
KOR,SGP,2011Q1,109.09310356656508,72.72931786240042,
KOR,SGP,2011Q2,155.4040268108809,103.602717320576,
KOR,SGP,2011Q3,181.645461622158,121.09669972908779,
KOR,SGP,2011Q4,187.81740800039609,125.21126508793577,
KOR,SGP,2012Q1,234.61694918356545,156.41035049214975,
KOR,SGP,2012Q2,280.11636359410727,186.74267540277754,
KOR,SGP,2012Q3,242.65470720527037,161.76866245531403,
KOR,SGP,2012Q4,122.23198001705691,81.48831164975877,
KOR,SGP,2013Q1,24.529821517800656,16.35425995008609,
KOR,SGP,2013Q2,12.729443039844682,8.4869096225259,
KOR,SGP,2013Q3,12.739810761021772,8.493824836220028,
KOR,SGP,2013Q4,24.560924681332835,16.37500559116802,
KOR,SGP,2014Q1,136.61512338000125,91.0775475508974,
KOR,SGP,2014Q2,267.7334752588022,178.4888947691013,
KOR,SGP,2014Q3,288.90917593940003,192.6056736091025,
KOR,SGP,2014Q4,200.1422254217964,133.4278840708987,
KOR,SGP,2015Q1,99.78091227525556,66.52060818350378,
KOR,SGP,2015Q2,74.26032069516623,49.50688046344385,
KOR,SGP,2015Q3,68.44970420995469,45.63313613997025,
KOR,SGP,2015Q4,82.34906281962367,54.89937521308207,
KOR,SGP,2016Q1,102.47384883673249,68.31589922448802,
KOR,SGP,2016Q2,113.91601423846942,75.94400949231385,
KOR,SGP,2016Q3,122.7060827008695,81.80405513391224,
KOR,SGP,2016Q4,128.84405422392865,85.89603614928592,
KOR,SGP,2017Q1,140.85273756468268,93.90182504312179,
KOR,SGP,2017Q2,153.36055493545746,102.24036995697179,
KOR,SGP,2017Q3,155.15890868538827,103.43927245692521,
KOR,SGP,2017Q4,146.24779881447148,97.49853254298114,
KOR,SGP,2018Q1,128.69553953019704,85.79702635346484,
KOR,SGP,2018Q2,119.2601432115971,79.50676214106443,
KOR,SGP,2018Q3,124.25230184069915,82.83486789380004,
KOR,SGP,2018Q4,143.67201541750637,95.78134361167076,
KOR,SGP,2019Q1,194.0447225545713,129.36330286367001,
KOR,SGP,2019Q2,233.3943137358092,155.59646664713227,
KOR,SGP,2019Q3,224.20729559061874,149.47158189173115,
KOR,SGP,2019Q4,166.48366811900087,110.98864859746664,
KOR,SGP,2020Q1,101.22497246411604,67.48250103992723,
KOR,SGP,2020Q2,76.05196949914534,50.700502629165385,
KOR,SGP,2020Q3,73.77349851751296,49.18150079461884,
KOR,SGP,2020Q4,94.38955951922526,62.92549553628851,
KOR,SGP,2021Q1,156.74013183856277,104.49190217832984,
KOR,SGP,2021Q2,202.44861904974096,134.96384519802314,
KOR,SGP,2021Q3,183.48674360559107,122.32347150984697,
KOR,SGP,2021Q4,99.85450550610494,66.57078111379997,
KOR,SGP,2022Q1,26.162643461349035,17.443719479674655,
KOR,SGP,2022Q2,13.981973530997493,9.322535452970442,
KOR,SGP,2022Q3,14.487165034824102,9.659407986648148,
KOR,SGP,2022Q4,27.67821797282977,18.454337080706864,
KOR,SGP,2023Q1,126.25711151743963,84.1729146456737,
KOR,SGP,2023Q2,271.4853209425064,180.98953726159107,
KOR,SGP,2023Q3,371.2916047125327,247.52581130795988,
KOR,SGP,2023Q4,425.6759628275213,283.7817367847756,
KOR,SGP,2024Q1,,,
KOR,SGP,2024Q2,,,
KOR,SGP,2024Q3,,,
KOR,SGP,2024Q4,,,
KOR,THA,2005Q1,,,
KOR,THA,2005Q2,,,
KOR,THA,2005Q3,,,
KOR,THA,2005Q4,,,
KOR,THA,2006Q1,,,
KOR,THA,2006Q2,,,
KOR,THA,2006Q3,,,
KOR,THA,2006Q4,,,
KOR,THA,2007Q1,,,
KOR,THA,2007Q2,,,
KOR,THA,2007Q3,,,
KOR,THA,2007Q4,,,
KOR,THA,2008Q1,,,
KOR,THA,2008Q2,,,
KOR,THA,2008Q3,,,
KOR,THA,2008Q4,,,
KOR,THA,2009Q1,,,
KOR,THA,2009Q2,,,
KOR,THA,2009Q3,,,
KOR,THA,2009Q4,,,
KOR,THA,2010Q1,130.22469813456794,86.81407080872663,
KOR,THA,2010Q2,116.43949689094657,77.62428468121104,
KOR,THA,2010Q3,97.85489937818926,65.23510693624223,
KOR,THA,2010Q4,74.47090559629623,49.6465375738201,
KOR,THA,2011Q1,50.59231257237053,33.72811731091616,
KOR,THA,2011Q2,37.54391100497986,25.029406498068965,
KOR,THA,2011Q3,36.683299216304704,24.45564459357638,
KOR,THA,2011Q4,48.010477206344945,32.00683159743846,
KOR,THA,2012Q1,63.74775682901418,42.49759633769622,
KOR,THA,2012Q2,77.50543192075361,51.66858582733903,
KOR,THA,2012Q3,93.86633754586956,62.575494744821526,
KOR,THA,2012Q4,112.83047370436259,75.21832309014326,
KOR,THA,2013Q1,190.91739606017313,127.27696553893145,
KOR,THA,2013Q2,265.3320414722207,176.88739882613493,
KOR,THA,2013Q3,248.15732270602416,165.4377166436018,
KOR,THA,2013Q4,139.39323976158198,92.92791899133181,
KOR,THA,2014Q1,45.01520465155136,30.00894991391533,
KOR,THA,2014Q2,30.97059752263931,20.646101514574184,
KOR,THA,2014Q3,24.25769643554395,16.171075800329618,
KOR,THA,2014Q4,24.876501390265503,16.58387277118095,
KOR,THA,2015Q1,22.69037971269381,15.126736938172371,
KOR,THA,2015Q2,18.434993639591085,12.290016078648478,
KOR,THA,2015Q3,22.614806963448245,15.076639570238058,
KOR,THA,2015Q4,35.229819684266886,23.48660741294111,
KOR,THA,2016Q1,118.39963670777365,78.93309113851592,
KOR,THA,2016Q2,224.2011686692931,149.4674457795286,
KOR,THA,2016Q3,266.55326598075953,177.70217732050673,
KOR,THA,2016Q4,245.4559286421736,163.63728576144877,
KOR,THA,2017Q1,225.9294806139501,150.61952122359048,
KOR,THA,2017Q2,234.0791859337196,156.05256975740895,
KOR,THA,2017Q3,217.93735265988607,145.29152426690962,
KOR,THA,2017Q4,177.5039807924445,118.33638475209091,
KOR,THA,2018Q1,133.65744775123403,89.10580266212946,
KOR,THA,2018Q2,111.75563092453422,74.50472078364055,
KOR,THA,2018Q3,103.59909158664914,69.06695906075493,
KOR,THA,2018Q4,109.18782973758243,72.79251749347532,
KOR,THA,2019Q1,132.767916979049,88.51263221350928,
KOR,THA,2019Q2,144.26590365576067,96.17798359414655,
KOR,THA,2019Q3,124.39899333835638,82.93267569031786,
KOR,THA,2019Q4,73.16718602683432,48.776708502026395,
KOR,THA,2020Q1,29.03272612015553,19.353092988683784,
KOR,THA,2020Q2,18.61989349389114,12.41164983474664,
KOR,THA,2020Q3,16.778583686867933,11.184278423032083,
KOR,THA,2020Q4,23.508796699084996,15.670978753537383,
KOR,THA,2021Q1,30.742576311101402,20.493808276728032,
KOR,THA,2021Q2,36.80821637356257,24.53816096168339,
KOR,THA,2021Q3,48.93782003123033,32.624676342477414,
KOR,THA,2021Q4,67.13138728410559,44.75335441911102,
KOR,THA,2022Q1,181.86429865265927,121.24150530264205,
KOR,THA,2022Q2,313.1543389788203,208.7682611483624,
KOR,THA,2022Q3,330.535020163079,220.35587792285924,
KOR,THA,2022Q4,234.0063422054409,156.0043556261362,
KOR,THA,2023Q1,143.17851260086718,95.45296456789356,
KOR,THA,2023Q2,125.0144708221269,83.34355949245582,
KOR,THA,2023Q3,93.38547911062778,62.257797462281815,
KOR,THA,2023Q4,48.29153746637803,32.19567847736835,
KOR,THA,2024Q1,,,
KOR,THA,2024Q2,,,
KOR,THA,2024Q3,,,
KOR,THA,2024Q4,,,
KOR,NZL,2005Q1,,,
KOR,NZL,2005Q2,,,
KOR,NZL,2005Q3,,,
KOR,NZL,2005Q4,,,
KOR,NZL,2006Q1,,,
KOR,NZL,2006Q2,,,
KOR,NZL,2006Q3,,,
KOR,NZL,2006Q4,,,
KOR,NZL,2007Q1,,,
KOR,NZL,2007Q2,,,
KOR,NZL,2007Q3,,,
KOR,NZL,2007Q4,,,
KOR,NZL,2008Q1,,,
KOR,NZL,2008Q2,,,
KOR,NZL,2008Q3,,,
KOR,NZL,2008Q4,,,
KOR,NZL,2009Q1,,,
KOR,NZL,2009Q2,,,
KOR,NZL,2009Q3,,,
KOR,NZL,2009Q4,,,
KOR,NZL,2010Q1,143.85787803761522,95.90714113013554,
KOR,NZL,2010Q2,132.44271339602543,88.2964852168926,
KOR,NZL,2010Q3,118.817417679205,79.21217204337853,
KOR,NZL,2010Q4,102.98199088715438,68.65420160959331,
KOR,NZL,2011Q1,83.43894563578783,55.62450745996671,
KOR,NZL,2011Q2,70.04317559359436,46.69351512733408,
KOR,NZL,2011Q3,69.21961497890311,46.1445038336837,
KOR,NZL,2011Q4,80.96826379171466,53.97747357901551,
KOR,NZL,2012Q1,109.75668420639568,73.17124931793217,
KOR,NZL,2012Q2,129.78281567003842,86.52329673187853,
KOR,NZL,2012Q3,123.6780657318211,82.45352370697287,
KOR,NZL,2012Q4,91.44243439174488,60.96193024321644,
KOR,NZL,2013Q1,54.24700356735298,36.16394583800252,
KOR,NZL,2013Q2,39.50151435783505,26.333549698283036,
KOR,NZL,2013Q3,39.73975539524099,26.492301930140457,
KOR,NZL,2013Q4,54.96172667957103,36.640202533573984,
KOR,NZL,2014Q1,105.7056762212053,70.46938036130291,
KOR,NZL,2014Q2,148.41300463129915,98.94093164302171,
KOR,NZL,2014Q3,140.76616420504683,93.84327564085947,
KOR,NZL,2014Q4,82.76515494244882,55.176412354815966,
KOR,NZL,2015Q1,27.332323461113447,18.221531730562447,
KOR,NZL,2015Q2,15.866445069487327,10.5776412671039,
KOR,NZL,2015Q3,16.144560804186995,10.76305476827065,
KOR,NZL,2015Q4,28.166670665212223,18.777772234062923,
KOR,NZL,2016Q1,95.42573769790783,63.61665510806711,
KOR,NZL,2016Q2,170.0071725253456,113.33702622494411,
KOR,NZL,2016Q3,184.46071741371907,122.97268555843857,
KOR,NZL,2016Q4,138.78637236302757,92.52363310855026,
KOR,NZL,2017Q1,83.06288367790467,55.37515625116657,
KOR,NZL,2017Q2,66.24156960518258,44.16105746279936,
KOR,NZL,2017Q3,62.719342963638155,41.81295060581624,
KOR,NZL,2017Q4,72.49620375327459,48.33083568021789,
KOR,NZL,2018Q1,86.17561114605087,57.450283445090236,
KOR,NZL,2018Q2,93.90335528493097,62.60203021393704,
KOR,NZL,2018Q3,100.14887206944059,66.76587338442323,
KOR,NZL,2018Q4,104.91216149957745,69.94181295654926,
KOR,NZL,2019Q1,115.54380788383924,77.03060224141018,
KOR,NZL,2019Q2,125.73744937654283,83.82718885919212,
KOR,NZL,2019Q3,124.9893207463524,83.3282933088908,
KOR,NZL,2019Q4,113.2994219932657,75.53391559050715,
KOR,NZL,2020Q1,101.37762709550225,67.58466744030102,
KOR,NZL,2020Q2,95.66466258341279,63.77537972521668,
KOR,NZL,2020Q3,88.67101774395542,59.11285614245662,
KOR,NZL,2020Q4,80.39669257712967,53.59709669202584,
KOR,NZL,2021Q1,70.56774744593076,47.044931122866274,
KOR,NZL,2021Q2,63.35777585862343,42.23841352718955,
KOR,NZL,2021Q3,61.12751420634686,40.75174120216252,
KOR,NZL,2021Q4,63.87696248909924,42.58491414778155,
KOR,NZL,2022Q1,66.53422046833475,44.3567908276691,
KOR,NZL,2022Q2,67.05961083840612,44.70736900197517,
KOR,NZL,2022Q3,69.50519518503461,46.33778908715294,
KOR,NZL,2022Q4,73.87097350822478,49.24805108320288,
KOR,NZL,2023Q1,79.17455287237863,52.78340090397978,
KOR,NZL,2023Q2,83.91116079195854,55.94087212177965,
KOR,NZL,2023Q3,88.31080395978825,58.87373560890046,
KOR,NZL,2023Q4,92.37348237587503,61.581991365339945,
KOR,NZL,2024Q1,,,
KOR,NZL,2024Q2,,,
KOR,NZL,2024Q3,,,
KOR,NZL,2024Q4,,,
KOR,BRN,2005Q1,,,
KOR,BRN,2005Q2,,,
KOR,BRN,2005Q3,,,
KOR,BRN,2005Q4,,,
KOR,BRN,2006Q1,,,
KOR,BRN,2006Q2,,,
KOR,BRN,2006Q3,,,
KOR,BRN,2006Q4,,,
KOR,BRN,2007Q1,,,
KOR,BRN,2007Q2,,,
KOR,BRN,2007Q3,,,
KOR,BRN,2007Q4,,,
KOR,BRN,2008Q1,,,
KOR,BRN,2008Q2,,,
KOR,BRN,2008Q3,,,
KOR,BRN,2008Q4,,,
KOR,BRN,2009Q1,,,
KOR,BRN,2009Q2,,,
KOR,BRN,2009Q3,,,
KOR,BRN,2009Q4,,,
KOR,BRN,2010Q1,2.5062494983488506,1.67084004127967,
KOR,BRN,2010Q2,6.904582497248084,4.6030667354661166,
KOR,BRN,2010Q3,10.381666499449617,6.9211133470932245,
KOR,BRN,2010Q4,12.937501504953445,8.624979876160989,
KOR,BRN,2011Q1,28.100951263166117,18.73350348873546,
KOR,BRN,2011Q2,48.368249429804074,32.24448603471733,
KOR,BRN,2011Q3,56.45864908331899,37.63799127299095,
KOR,BRN,2011Q4,52.372150223710875,34.91401920355627,
KOR,BRN,2012Q1,49.17237973523967,32.78149247638788,
KOR,BRN,2012Q2,51.08903160253374,34.059613394376896,
KOR,BRN,2012Q3,47.17332593364705,31.449060458994524,
KOR,BRN,2012Q4,37.425262728579526,24.94983367024068,
KOR,BRN,2013Q1,28.24828833480575,18.83129731032983,
KOR,BRN,2013Q2,24.100035277357392,16.065666525809775,
KOR,BRN,2013Q3,20.80587347127579,13.869684607739941,
KOR,BRN,2013Q4,18.36580291656105,12.243351556120444,
KOR,BRN,2014Q1,15.854779407492117,10.569645092986036,
KOR,BRN,2014Q2,13.686667622827542,9.12434050251602,
KOR,BRN,2014Q3,12.993444107667983,8.662347704765011,
KOR,BRN,2014Q4,13.775108862012416,9.183666699732953,
KOR,BRN,2015Q1,13.905239116280313,9.270783635041369,
KOR,BRN,2015Q2,13.613661198114187,9.076709263612258,
KOR,BRN,2015Q3,15.141711040916903,10.095462814285497,
KOR,BRN,2015Q4,18.489388644688574,12.327044287060858,
KOR,BRN,2016Q1,26.73606694330931,17.82381438920902,
KOR,BRN,2016Q2,34.584508205284465,23.05507965119898,
KOR,BRN,2016Q3,36.306720630987684,24.203132630995015,
KOR,BRN,2016Q4,31.902704220418514,21.26797332859701,
KOR,BRN,2017Q1,26.4926982673785,17.662573893968442,
KOR,BRN,2017Q2,24.541710709254176,16.362466906614145,
KOR,BRN,2017Q3,23.162006220937997,15.442446506322653,
KOR,BRN,2017Q4,22.353584802429282,14.902512693094764,
KOR,BRN,2018Q1,22.785242045446807,15.188541404763669,
KOR,BRN,2018Q2,22.651434959300445,15.098327692437806,
KOR,BRN,2018Q3,20.38059645692681,13.584893143837007,
KOR,BRN,2018Q4,15.972726538325901,10.6482377589615,
KOR,BRN,2019Q1,10.267363965930599,6.846172928752139,
KOR,BRN,2019Q2,7.252492169601055,4.8364517601546595,
KOR,BRN,2019Q3,8.082564101835487,5.390139415701356,
KOR,BRN,2019Q4,12.757579762632872,8.507235895391887,
KOR,BRN,2020Q1,32.85584679866781,21.905264782919062,
KOR,BRN,2020Q2,57.05800916189389,38.03852089491352,
KOR,BRN,2020Q3,68.12608118161279,45.41662805599731,
KOR,BRN,2020Q4,66.06006285782541,44.03958626617009,
KOR,BRN,2021Q1,68.00597167294654,45.33746778899274,
KOR,BRN,2021Q2,74.72926254014851,49.819763927368285,
KOR,BRN,2021Q3,69.46664543360043,46.311148069187766,
KOR,BRN,2021Q4,52.218120353304585,34.81162021445118,
KOR,BRN,2022Q1,33.83004216580116,22.55254049030225,
KOR,BRN,2022Q2,26.20651512109498,17.47018186227308,
KOR,BRN,2022Q3,24.453236477647124,16.30132068598516,
KOR,BRN,2022Q4,28.57020623545668,19.045956961439515,
KOR,BRN,2023Q1,34.20149782706426,22.800154265482888,
KOR,BRN,2023Q2,37.23872246365977,24.82498285939073,
KOR,BRN,2023Q3,39.983612318297446,26.654914296953848,
KOR,BRN,2023Q4,42.43616739097865,28.28994857817247,
KOR,BRN,2024Q1,,,
KOR,BRN,2024Q2,,,
KOR,BRN,2024Q3,,,
KOR,BRN,2024Q4,,,
KOR,KHM,2005Q1,,,
KOR,KHM,2005Q2,,,
KOR,KHM,2005Q3,,,
KOR,KHM,2005Q4,,,
KOR,KHM,2006Q1,,,
KOR,KHM,2006Q2,,,
KOR,KHM,2006Q3,,,
KOR,KHM,2006Q4,,,
KOR,KHM,2007Q1,,,
KOR,KHM,2007Q2,,,
KOR,KHM,2007Q3,,,
KOR,KHM,2007Q4,,,
KOR,KHM,2008Q1,,,
KOR,KHM,2008Q2,,,
KOR,KHM,2008Q3,,,
KOR,KHM,2008Q4,,,
KOR,KHM,2009Q1,,,
KOR,KHM,2009Q2,,,
KOR,KHM,2009Q3,,,
KOR,KHM,2009Q4,,,
KOR,KHM,2010Q1,68.30539568393759,45.536616184787626,
KOR,KHM,2010Q2,59.88274280656266,39.92144364131271,
KOR,KHM,2010Q3,46.441173561312524,30.959913728262535,
KOR,KHM,2010Q4,27.98068794818724,18.65202644563712,
KOR,KHM,2011Q1,13.933611391075772,9.28689408165178,
KOR,KHM,2011Q2,9.568545966126749,6.3771931216203654,
KOR,KHM,2011Q3,8.087467287525499,5.390149519984277,
KOR,KHM,2011Q4,9.490375355271965,6.325763276743572,
KOR,KHM,2012Q1,11.457936360768883,7.63800340419624,
KOR,KHM,2012Q2,12.010902296686993,8.007216399072036,
KOR,KHM,2012Q3,12.478982967958984,8.319606497437917,
KOR,KHM,2012Q4,12.862178374585142,8.5751736992938,
KOR,KHM,2013Q1,12.01363081853816,8.009625686257948,
KOR,KHM,2013Q2,11.65307037454744,7.769526475711416,
KOR,KHM,2013Q3,13.787219778004612,9.19245039472679,
KOR,KHM,2013Q4,18.41607902890979,12.278397443303845,
KOR,KHM,2014Q1,32.67517402542592,21.784083753864167,
KOR,KHM,2014Q2,48.64904477219824,32.43276091232724,
KOR,KHM,2014Q3,55.24443537338624,36.82933857923149,
KOR,KHM,2014Q4,52.46134582898958,34.973816754577115,
KOR,KHM,2015Q1,50.903301134429285,33.93495507839987,
KOR,KHM,2015Q2,53.11186088245222,35.40706911893625,
KOR,KHM,2015Q3,49.75427987401156,33.168557020268224,
KOR,KHM,2015Q4,40.83055810910696,27.219418782395678,
KOR,KHM,2016Q1,30.648930917011967,20.431684724270042,
KOR,KHM,2016Q2,25.48240122052016,16.987333590058768,
KOR,KHM,2016Q3,24.159235151753933,16.105324432894236,
KOR,KHM,2016Q4,26.679432710713968,17.7856572527769,
KOR,KHM,2017Q1,32.27787784645216,21.518305399654878,
KOR,KHM,2017Q2,35.310810377984126,23.540571344357545,
KOR,KHM,2017Q3,33.72146626576614,22.48113297235136,
KOR,KHM,2017Q4,27.509845509797515,18.33999028363621,
KOR,KHM,2018Q1,18.77818452828251,12.51877404205095,
KOR,KHM,2018Q2,14.341197963240802,9.560772569709457,
KOR,KHM,2018Q3,15.504006717479228,10.335999263829308,
