reporter,partner,year,export_usd,import_usd,trade_value,source,data_type,verification_status,currency,unit,bilateral_tariff,tariff_reduction,cumulative_reduction,distance_km,contiguity,common_language,gravity_score,reporter_gdp_billion,reporter_population_million,reporter_trade_percent_gdp,partner_gdp_billion,partner_population_million,partner_trade_percent_gdp,dataset_version,integration_timestamp,data_authenticity,hs_code,total_trade,trade_balance,gdp_reporter,gdp_partner,population_reporter,population_partner,product_description,data_source,collection_timestamp,reporter_iso,partner_iso,rep_exchange_rate,rep_GDP-CAP,rep_gdp_ppp_current_usd,rep_GDP-PPP-CAP,rep_gdp_current_usd,rep_GDP-VOL,rep_population,rep_total_exports_usd_k,rep_total_imports_usd_k,rep_tariff_ahs_weighted,rep_tariff_mfn_weighted,par_exchange_rate,par_GDP-CAP,par_gdp_ppp_current_usd,par_GDP-PPP-CAP,par_gdp_current_usd,par_GDP-VOL,par_population,par_total_exports_usd_k,par_total_imports_usd_k,par_tariff_ahs_weighted,par_tariff_mfn_weighted
KOR,VNM,2023,696.53,464.35,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1160.88,232.18,2623.31,1399.1,51000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321242,KOR,VNM,1305.6625,33098.246143,2385421.141,46096.217746,1712792.501,1839451.789,51.748739,8042610000.0,5361740000.0,,,23787.31917,4330.6657952,1175457.224,11713.318926,434591.8032,388595.0042,100.3521915,3746570000.0,2497710000.0,,
AUS,CHN,2010,413.59,275.73,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,689.32,137.86,1958.08,3765.53,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321246,AUS,CHN,1.0901594864,58772.871792,1039914.883,46966.605794,1301324.272,1168287.205,22.1415805,207856459.01,220529973.43,4.51,6.3,6.7702690287,4503.8219208,11884961.31,8793.5038005,6087192.374,7357040.383,1351.561514,1333059090.43,1937911681.5,7.09,7.77
AUS,CHN,2011,1077.34,718.22,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1795.56,359.11,1111.56,2137.61,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321250,AUS,CHN,0.969463201,68867.541468,1080663.008,48072.679019,1548126.837,1214065.484,22.479775,258002208.68,280827540.1,4.25,6.35,6.461461327,5551.5838494,13020073.2,9571.8190294,7551545.623,8059698.454,1360.250665,1616784547.02,2221071164.59,6.3,7.61
AUS,CHN,2012,629.13,419.42,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1048.56,209.71,843.3,1621.72,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321253,AUS,CHN,0.9658010307,69658.716777,1108827.231,48520.741451,1591885.856,1245706.44,22.852644,267620134.91,276014920.35,4.97,6.83,6.3123328268,6230.0521088,14043935.27,10254.634032,8532186.353,8693490.556,1369.520865,1624172572.65,2304480905.73,6.08,7.3
AUS,CHN,2013,680.14,453.43,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1133.56,226.71,638.6,1228.07,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321257,AUS,CHN,1.035843097,66462.517511,1137738.803,48963.916262,1544341.035,1278187.002,23.2362705,254152356.16,273047221.42,5.22,7.08,6.195758346,6940.1118887,15134607.87,10974.996099,9570470.1,9368639.773,1379.008041,1748337327.91,2397123775.55,5.94,7.23
AUS,CHN,2014,547.08,364.72,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,911.8,182.36,356.22,685.05,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321260,AUS,CHN,1.109363293,62069.346868,1162789.651,49279.934664,1464563.512,1306330.253,23.5956005,245996985.03,267777740.11,4.06,6.24,6.143434094,7547.5412128,16258469.72,11714.000231,10475624.71,10064333.83,1387.951972,1741960455.31,2529204919.96,6.01,6.88
AUS,CHN,2015,1065.31,710.21,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1775.52,355.1,1970.97,3790.32,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321263,AUS,CHN,1.331090262,52041.863534,1195105.234,49904.172966,1246298.652,1342635.034,23.948002,222282357.96,210429474.1,5.22,7.17,6.227488673,7923.0013247,17403280.43,12465.335176,11061572.91,10772995.68,1396.134174,1537067593.05,2473581490.39,6.15,7.1
AUS,CHN,2016,568.22,378.81,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,947.03,189.41,1484.59,2854.98,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321267,AUS,CHN,1.345213976,53755.924824,1222816.251,50259.683954,1307879.662,1373766.839,24.329963,211932944.26,201875545.72,5.49,7.16,6.6444778294,8000.6364249,18595190.74,13243.941371,11233314.63,11510813.17,1404.052632,1525797542.12,2396469750.69,6.11,6.85
AUS,CHN,2017,1022.68,681.78,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1704.46,340.89,1392.66,2678.2,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321270,AUS,CHN,1.304758077,57162.722504,1258355.732,50881.63734,1413693.491,1413693.491,24.7310385,243575836.34,258738467.99,4.69,6.72,6.758755086,8716.288978,19887035.12,14080.76508,12310491.94,12310491.94,1412.354727,1787239787.13,2647117289.59,5.5,6.61
AUS,CHN,2018,1862.4,1241.6,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,3104.0,620.8,1411.02,2713.5,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321273,AUS,CHN,1.3384121465,58001.543728,1285801.843,51186.979202,1456981.697,1444527.689,25.1197055,253256026.01,281900650.2,4.18,6.29,6.6159571774,9791.9798119,21229364.47,14960.698014,13894907.05,13141421.97,1419.008956,1987292151.09,2862195428.63,5.57,6.7
AUS,CHN,2019,715.44,476.96,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1192.4,238.48,523.36,1006.46,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321277,AUS,CHN,1.4385065442,54139.598082,1281498.44,50288.930763,1379623.894,1439693.051,25.482714,238521519.42,295235899.15,5.11,7.76,6.9083850099,10031.446596,22526504.19,15824.504415,14279968.45,13944378.67,1423.520358,1924374506.81,2730865804.26,5.44,6.83
AUS,CHN,2020,784.17,522.78,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1306.96,261.39,1663.14,3198.34,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321280,AUS,CHN,1.453085118,55841.143327,1308561.52,50830.179596,1437562.723,1470096.934,25.743791,225016351.05,265172649.93,3.39,5.5,6.900767269,10299.194171,22996148.41,16125.131589,14687743.56,14235098.29,1426.106093,1943216340.33,2691026163.58,5.98,6.74
AUS,CHN,2021,1776.58,1184.39,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,2960.97,592.19,1421.7,2734.04,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321283,AUS,CHN,1.33122426,67524.270674,1364423.31,52565.933261,1752688.161,1532854.584,25.9564175,279420552.82,374899439.39,3.25,5.57,6.44897518,12492.984972,24939233.49,17483.582396,17820459.34,15437908.72,1426.437267,2419607092.09,3383435785.34,5.61,6.39
AUS,CHN,2022,791.4,527.6,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1318.99,263.8,1300.45,2500.86,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321286,AUS,CHN,1.441664459,67805.736689,1405587.798,53646.373402,1776577.056,1579100.624,26.2009845,3837070000.0,2558060000.0,,,6.737158112,12547.038618,25684612.7,18022.018599,17881783.09,15899314.09,1425.179569,12269820000.0,8410469999.999999,,
AUS,CHN,2023,1116.77,744.51,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1861.29,372.26,2052.65,3947.41,25000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321290,AUS,CHN,1.505191066,67824.825327,1434589.852,54235.496836,1794042.865,1611682.838,26.451124,5575490000.0,3716980000.0,,,7.083998423,12508.765211,27030519.58,19000.988238,17794780.92,16732458.69,1422.584933,8071820000.0,5573590000.0,,
AUS,JPN,2010,737.17,491.45,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1228.61,245.72,2038.5,3136.15,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321293,AUS,JPN,1.0901594864,58772.871792,1039914.883,46966.605794,1301324.272,1168287.205,22.1415805,207856459.01,220529973.43,4.51,6.3,87.779875,44927.71708,4862800.107,37935.71537,5759071.769,4568552.05,128.185275,595809643.87,829607541.18,6.33,7.08
AUS,JPN,2011,1170.76,780.51,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1951.26,390.25,1441.83,2218.21,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321296,AUS,JPN,0.969463201,68867.541468,1080663.008,48072.679019,1548126.837,1214065.484,22.479775,258002208.68,280827540.1,4.25,6.35,79.80701983,48659.803012,4863957.917,37971.064627,6233147.172,4569639.801,128.0964325,721993840.66,897524447.55,5.91,6.87
AUS,JPN,2012,338.13,225.42,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,563.55,112.71,742.0,1141.55,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321299,AUS,JPN,0.9658010307,69658.716777,1108827.231,48520.741451,1591885.856,1245706.44,22.852644,267620134.91,276014920.35,4.97,6.83,79.790455417,49030.306284,4930825.227,38543.667079,6272362.996,4632460.97,127.928285,735536916.49,883364655.11,5.99,6.91
AUS,JPN,2013,549.34,366.23,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,915.57,183.11,738.17,1135.64,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321303,AUS,JPN,1.035843097,66462.517511,1137738.803,48963.916262,1544341.035,1278187.002,23.2362705,254152356.16,273047221.42,5.22,7.08,97.59565828,40809.422254,5029693.213,39379.499335,5212328.181,4725346.453,127.7236455,708583475.97,806986724.3,6.18,7.23
AUS,JPN,2014,254.15,169.43,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,423.58,84.72,2149.08,3306.27,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321306,AUS,JPN,1.109363293,62069.346868,1162789.651,49279.934664,1464563.512,1306330.253,23.5956005,245996985.03,267777740.11,4.06,6.24,105.944781,38411.834908,5044591.442,39569.580363,4896994.405,4739343.19,127.4866045,707208557.48,781230169.07,5.14,6.32
AUS,JPN,2015,568.24,378.83,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,947.07,189.41,1285.38,1977.51,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321309,AUS,JPN,1.331090262,52041.863534,1195105.234,49904.172966,1246298.652,1342635.034,23.948002,222282357.96,210429474.1,5.22,7.17,121.0440257,34923.592074,5123318.682,40253.652019,4444930.652,4813306.645,127.2758725,595680877.63,714588499.06,5.86,6.85
AUS,JPN,2016,1447.71,965.14,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,2412.86,482.57,2172.83,3342.82,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321312,AUS,JPN,1.345213976,53755.924824,1222816.251,50259.683954,1307879.662,1373766.839,24.329963,211932944.26,201875545.72,5.49,7.16,108.79290005,39349.477478,5161939.628,40594.067451,5003677.628,4849590.637,127.159951,570925547.86,728482296.73,5.48,6.45
AUS,JPN,2017,1503.62,1002.42,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,2506.04,501.21,2501.07,3847.79,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321316,AUS,JPN,1.304758077,57162.722504,1258355.732,50881.63734,1413693.491,1413693.491,24.7310385,243575836.34,258738467.99,4.69,6.72,112.1661411,38805.724619,5248419.242,41305.096184,4930837.369,4930837.369,127.06469,612176156.0,787221806.07,4.9,6.2
AUS,JPN,2018,956.36,637.57,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1593.93,318.79,1612.67,2481.03,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321319,AUS,JPN,1.3384121465,58001.543728,1285801.843,51186.979202,1456981.697,1444527.689,25.1197055,253256026.01,281900650.2,4.18,6.29,110.42317934,39719.049747,5282187.1,41620.394279,5040880.939,4962561.934,126.9134325,668775926.91,831891680.53,5.1,6.6
AUS,JPN,2019,1358.02,905.35,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,2263.37,452.67,1991.44,3063.75,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321322,AUS,JPN,1.4385065442,54139.598082,1281498.44,50288.930763,1379623.894,1439693.051,25.482714,238521519.42,295235899.15,5.11,7.76,109.0096659,40394.768276,5260943.771,41523.028485,5117993.853,4942604.039,126.6994235,654804747.44,795029187.31,5.21,6.82
AUS,JPN,2020,851.15,567.44,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1418.59,283.72,1969.77,3030.41,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321326,AUS,JPN,1.453085118,55841.143327,1308561.52,50830.179596,1437562.723,1470096.934,25.743791,225016351.05,265172649.93,3.39,5.5,106.7745823,40026.961611,5042766.177,39925.453647,5055587.094,4737628.372,126.304543,593173166.59,721069676.57,4.09,6.33
AUS,JPN,2021,490.14,326.76,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,816.9,163.38,1026.23,1578.81,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321329,AUS,JPN,1.33122426,67524.270674,1364423.31,52565.933261,1752688.161,1532854.584,25.9564175,279420552.82,374899439.39,3.25,5.57,109.7543238,40059.256081,5171826.712,41150.970353,5034620.785,4858879.454,125.679338,704318189.05,850187993.81,3.69,6.0
AUS,JPN,2022,297.23,198.15,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,495.38,99.08,1529.91,2353.71,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321332,AUS,JPN,1.441664459,67805.736689,1405587.798,53646.373402,1776577.056,1579100.624,26.2009845,3837070000.0,2558060000.0,,,131.4981404,34051.945879,5221204.053,41770.441768,4256410.761,4905268.971,124.997578,9434580000.0,6289690000.0,,
AUS,JPN,2023,597.08,398.06,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,995.14,199.03,1318.69,2028.75,25000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321335,AUS,JPN,1.505191066,67824.825327,1434589.852,54235.496836,1794042.865,1611682.838,26.451124,5575490000.0,3716980000.0,,,140.4911001,33874.026624,5321611.072,42788.217198,4212944.753,4999600.361,124.3709465,10194200000.0,6796150000.0,,
AUS,KOR,2010,831.3,554.2,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1385.5,277.1,976.58,1126.82,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321339,AUS,KOR,1.0901594864,58772.871792,1039914.883,46966.605794,1301324.272,1168287.205,22.1415805,207856459.01,220529973.43,4.51,6.3,1156.46,23450.643722,1705335.547,34967.375184,1143672.241,1315022.521,48.7693325,382807012.58,468903832.31,4.7,5.85
AUS,KOR,2011,817.66,545.1,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1362.76,272.55,1751.15,2020.55,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321343,AUS,KOR,0.969463201,68867.541468,1080663.008,48072.679019,1548126.837,1214065.484,22.479775,258002208.68,280827540.1,4.25,6.35,1108.233333,25510.881669,1768188.55,35991.723275,1253289.5,1363489.883,49.1276435,457837429.58,550285750.57,4.15,5.98
AUS,KOR,2012,241.85,161.23,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,403.08,80.62,286.22,330.25,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321348,AUS,KOR,0.9658010307,69658.716777,1108827.231,48520.741451,1591885.856,1245706.44,22.852644,267620134.91,276014920.35,4.97,6.83,1126.8066667,25767.286475,1810669.827,36505.74955,1278046.574,1396248.149,49.5995795,461077465.08,559096089.75,4.54,6.46
AUS,KOR,2013,769.25,512.83,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1282.09,256.42,1067.88,1232.17,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321351,AUS,KOR,1.035843097,66462.517511,1137738.803,48963.916262,1544341.035,1278187.002,23.2362705,254152356.16,273047221.42,5.22,7.08,1094.9825,27373.698389,1867972.252,37306.347289,1370632.955,1440435.336,50.0711645,466392231.85,582607822.91,4.42,6.56
AUS,KOR,2014,271.01,180.67,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,451.68,90.34,1152.49,1329.8,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321354,AUS,KOR,1.109363293,62069.346868,1162789.651,49279.934664,1464563.512,1306330.253,23.5956005,245996985.03,267777740.11,4.06,6.24,1052.84,29373.095942,1927793.2,38144.622628,1484488.526,1486564.611,50.5390555,484579267.53,597335773.89,3.53,5.53
AUS,KOR,2015,1030.19,686.8,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1716.99,343.4,1708.05,1970.83,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321357,AUS,KOR,1.331090262,52041.863534,1195105.234,49904.172966,1246298.652,1342635.034,23.948002,222282357.96,210429474.1,5.22,7.17,1130.9525,28754.932544,1981946.902,38873.967173,1466038.936,1528323.746,50.9839115,432866802.98,552012684.22,3.55,5.93
AUS,KOR,2016,318.96,212.64,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,531.6,106.32,2448.37,2825.04,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321361,AUS,KOR,1.345213976,53755.924824,1222816.251,50259.683954,1307879.662,1373766.839,24.329963,211932944.26,201875545.72,5.49,7.16,1160.7675,29234.756341,2040352.534,39774.629376,1499679.824,1573361.64,51.297839,412454921.09,529762972.36,3.08,5.34
AUS,KOR,2017,970.28,646.86,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1617.14,323.43,1030.26,1188.76,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321364,AUS,KOR,1.304758077,57162.722504,1258355.732,50881.63734,1413693.491,1413693.491,24.7310385,243575836.34,258738467.99,4.69,6.72,1131.000833,31524.406803,2104820.24,40881.194531,1623074.136,1623074.136,51.4862705,475735384.66,613436693.25,3.26,5.72
AUS,KOR,2018,388.32,258.88,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,647.21,129.44,1856.57,2142.2,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321368,AUS,KOR,1.3384121465,58001.543728,1285801.843,51186.979202,1456981.697,1444527.689,25.1197055,253256026.01,281900650.2,4.18,6.29,1100.1633333,33410.991006,2166015.864,41943.810345,1725373.445,1670263.455,51.640894,510250237.65,654131162.84,3.17,5.84
AUS,KOR,2019,927.15,618.1,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1545.25,309.05,3052.27,3521.85,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321371,AUS,KOR,1.4385065442,54139.598082,1281498.44,50288.930763,1379623.894,1439693.051,25.482714,238521519.42,295235899.15,5.11,7.76,1165.3575,31900.553328,2214620.78,42779.851802,1651422.932,1707743.797,51.767846,484505254.22,593957679.71,3.08,5.6
AUS,KOR,2020,760.84,507.22,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1268.06,253.61,812.18,937.13,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321374,AUS,KOR,1.453085118,55841.143327,1308561.52,50830.179596,1437562.723,1470096.934,25.743791,225016351.05,265172649.93,3.39,5.5,1180.265833,31707.692502,2198909.92,42402.127027,1644312.785,1695628.8,51.8584815,466456375.49,580512852.86,2.94,5.36
AUS,KOR,2021,1034.84,689.89,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1724.74,344.95,2740.83,3162.5,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321378,AUS,KOR,1.33122426,67524.270674,1364423.31,52565.933261,1752688.161,1532854.584,25.9564175,279420552.82,374899439.39,3.25,5.57,1143.951667,35072.099576,2293567.162,44236.02797,1818432.16,1768621.124,51.8483975,599607208.16,731208977.99,2.57,4.98
AUS,KOR,2022,143.39,95.59,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,238.98,47.8,2008.85,2317.9,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321381,AUS,KOR,1.441664459,67805.736689,1405587.798,53646.373402,1776577.056,1579100.624,26.2009845,3837070000.0,2558060000.0,,,1291.446667,32325.904316,2353490.552,45449.52502,1673916.512,1814829.396,51.7825115,7368370000.0,4912260000.0,,
AUS,KOR,2023,678.47,452.31,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1130.78,226.16,955.36,1102.34,25000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321384,AUS,KOR,1.505191066,67824.825327,1434589.852,54235.496836,1794042.865,1611682.838,26.451124,5575490000.0,3716980000.0,,,1305.6625,33098.246143,2385421.141,46096.217746,1712792.501,1839451.789,51.748739,8042610000.0,5361740000.0,,
AUS,NZL,2010,104.3,69.53,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,173.84,34.77,2305.69,1241.53,25000000.0,5100000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321388,AUS,NZL,1.0901594864,58772.871792,1039914.883,46966.605794,1301324.272,1168287.205,22.1415805,207856459.01,220529973.43,4.51,6.3,1.3878338277,33699.465278,158926.2066,36553.494854,146517.541,164121.4573,4.3477705,30322684.38,31772232.84,18.47,19.19
AUS,NZL,2011,414.4,276.27,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,690.67,138.13,582.96,313.9,25000000.0,5100000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321391,AUS,NZL,0.969463201,68867.541468,1080663.008,48072.679019,1548126.837,1214065.484,22.479775,258002208.68,280827540.1,4.25,6.35,1.265810697,38399.009241,163080.0912,37209.955643,168291.357,168411.1312,4.3827005,36364115.52,38665092.19,18.3,19.4
AUS,NZL,2012,294.67,196.45,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,491.11,98.22,1601.71,862.46,25000000.0,5100000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321394,AUS,NZL,0.9658010307,69658.716777,1108827.231,48520.741451,1591885.856,1245706.44,22.852644,267620134.91,276014920.35,4.97,6.83,1.234283655,39940.97482,167306.9088,37923.657548,176206.66,172776.1221,4.4116765,36680186.67,38049235.48,17.3,17.96
AUS,NZL,2013,269.75,179.83,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,449.58,89.92,1722.85,927.69,25000000.0,5100000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321398,AUS,NZL,1.035843097,66462.517511,1137738.803,48963.916262,1544341.035,1278187.002,23.2362705,254152356.16,273047221.42,5.22,7.08,1.219407974,42863.076246,170709.5929,38328.537012,190905.755,176290.039,4.453851,38315003.53,39923559.97,16.95,18.07
AUS,NZL,2014,109.58,73.05,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,182.64,36.53,2367.73,1274.93,25000000.0,5100000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321401,AUS,NZL,1.109363293,62069.346868,1162789.651,49279.934664,1464563.512,1306330.253,23.5956005,245996985.03,267777740.11,4.06,6.24,1.205433333,44509.010315,176978.5075,39128.713838,201313.497,182763.8826,4.522983,42837936.04,43476625.19,17.4,19.22
AUS,NZL,2015,386.06,257.37,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,643.43,128.69,1313.25,707.14,25000000.0,5100000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.321404,AUS,NZL,1.331090262,52041.863534,1195105.234,49904.172966,1246298.652,1342635.034,23.948002,222282357.96,210429474.1,5.22,7.17,1.433975,38591.970488,184518.0592,39990.65875,178064.471,190549.9,4.614029,38170231.51,36207984.42,19.8,19.52
